Final Coding,Word_count with stopwords,Review_length,NN,NNP,JJ,VB,RB,negative,neutral,positive,Tone_code,Review_Text
1.0,28.0,120.0,83.0,15.0,11.0,3.0,0.0,0.32299999999999995,0.62,0.057,2,the app says i can save videos to watch offline later but i can't ever save them and it doesn't automatically save them for me either. it's frustrating.
1.0,31.0,130.0,85.0,26.0,16.0,3.0,0.0,0.121,0.667,0.213,7,"great app, but any chance of a screen lock? tricky to stop excitable children from tapping the screen and making the video pause, or skip, or return to the menu, etc."
1.0,14.0,60.0,50.0,8.0,6.0,0.0,0.0,0.0,0.63,0.37,5,my kids really love the movies. but i wished you could include more. thanks
1.0,31.0,129.0,85.0,21.0,18.0,1.0,0.0,0.233,0.672,0.095,6,why can't kids watch offline videos this is the worst and i'm not paying for youtube red because the is stupid please fix the part of being able to watch offline
1.0,22.0,80.0,61.0,12.0,11.0,0.0,0.0,0.10800000000000001,0.813,0.079,1,it's good but the reason why i gave it 3 stars is because i couldn't un pause my videos which don't like
1.0,22.0,109.0,77.0,10.0,9.0,0.0,0.0,0.21899999999999997,0.5770000000000001,0.204,2,"really good app, disbite certain annoying and inappropriate videos appearing. son loves it but the ads are stupid. kids don't need ads."
1.0,14.0,47.0,35.0,6.0,4.0,1.0,0.0,0.17800000000000002,0.6709999999999999,0.151,6,wish there was a way i can block my kids from eating the app!
1.0,21.0,94.0,72.0,14.0,13.0,0.0,0.0,0.071,0.848,0.08,7,just put a screen lock button while playing the videos because kids touch screen and something open up or it stops.
1.0,25.0,101.0,75.0,14.0,10.0,0.0,0.0,0.247,0.753,0.0,6,there is a problem when you tap on anywhere from the interface of the app. there is delay and sometimes no response when i tap.
1.0,26.0,105.0,77.0,20.0,8.0,2.0,0.0,0.19899999999999998,0.7170000000000001,0.084,6,"i wish there were ways to block some channels, also on my lg sometimes we have to click many times to select things, it's so annoying."
1.0,32.0,120.0,89.0,18.0,12.0,2.0,0.0,0.0,0.745,0.255,5,"it's really fun to play with but i wish all of the sound bytes were the same volume. some are so quiet, you can barely hear them. otherwise it's a solid app."
1.0,19.0,68.0,47.0,10.0,9.0,0.0,0.0,0.0,0.736,0.264,5,"this great, but wish there was a version i could just buy and not have to deal with ads"
1.0,19.0,77.0,60.0,8.0,12.0,0.0,1.0,0.0,0.547,0.45299999999999996,5,very funny and entertaining. i too wish i could string together sentences but it is a lot of fun.
1.0,35.0,161.0,108.0,17.0,26.0,3.0,0.0,0.042,0.71,0.247,5,"i love this app! i'm pretty much 100% sure that conservatism will once again lead to social and economic problems - but boy trump is funny. one suggestion, though. in the names section, add rosie o'donnell!"
1.0,103.0,401.0,294.0,67.0,48.0,6.0,0.0,0.1,0.738,0.161,6,"some sounds need a bit tweaking to me to get the volumes right and the equal the distortions caused by what they were sourced from but apart from that this is pretty damn cool. i wish there was an option to set an order of buttons to be played on a loop so you make up some hilarious stuff and just hit play, you can still manually hit buttons so he speaks fluently but the categories make it a bit more diffictult as you need to swap tabs however if they wetent there it would be pain in an ass to use it"
1.0,69.0,264.0,194.0,38.0,26.0,1.0,1.0,0.0,0.777,0.223,5,i like playing the game it's fun when he guesses it but i wish they wouldn't give people a reward for him not knowing about someone who is famous. i have beat him 2 times and the only thing that does is he asks for information about who i was thinking of. after the person is verified we should be able to get rewards in the game for it.
1.0,65.0,214.0,161.0,38.0,24.0,1.0,0.0,0.0,0.83,0.17,5,it is good the mane thing is you are trying to make hem not to get your answer to me but i like this game. but i wish they had a photo on all of them so it would be easier to tell who they are. i know that it says the name on the bottom but they have a different name in the movie.
1.0,27.0,108.0,85.0,11.0,9.0,0.0,0.0,0.0,0.615,0.385,5,"the first day it worked great but then every time i played a game it kept giving technical issues, now the bug is fixed and it's awesome"
1.0,46.0,186.0,126.0,31.0,28.0,1.0,0.0,0.096,0.878,0.027000000000000003,6,"every update seems to be hit or miss, it either fixes the game or prevents it from opening, it loads, ticks everything and then goes black and does nothing else, waiting for the ne update to fix this, or it could make it worse, who knows?"
1.0,24.0,105.0,69.0,19.0,15.0,0.0,0.0,0.0,0.93,0.07,0,sprint samsung galaxy s6 - the game used to work just fine and now after the latest update it never gets past the loading sequence.
1.0,20.0,67.0,42.0,12.0,9.0,2.0,0.0,0.134,0.469,0.397,5,"its a fun game and a great time killer! i wish hr know my yt channel, that would be cool"
1.0,22.0,91.0,69.0,9.0,10.0,0.0,0.0,0.23600000000000002,0.585,0.179,1,this game is awesome but for the cheats where it says there's a technical problem. fix this please and get 5 stars
1.0,13.0,57.0,35.0,9.0,9.0,3.0,0.0,0.109,0.44799999999999995,0.44299999999999995,5,lots of fun. good time waster. wish you could add missing images though.
1.0,64.0,277.0,196.0,46.0,36.0,3.0,0.0,0.13,0.665,0.204,5,"super fun but does have some things that would make it better. there's no significant preferences area, just a sidebar. you can't see a history of what you've played so you can try ones that didn't succeed. you can only see the ones that got gold or higher. it's super pushy with the marketing/big brother pop-up at the beginning, there is no opting out."
1.0,67.0,253.0,177.0,34.0,33.0,0.0,1.0,0.14300000000000002,0.764,0.092,1,"it's fun and can really help kill time, but for me it has been taking a long time for my answer to work and have a new question appear. sometimes can take up to 10 seconds. doesn't sound like a lot, but if you get far along, say 50 questions or more, it begins to seriously get annoying. if that gets fixed, it'll be 5 star easily"
1.0,32.0,120.0,92.0,21.0,12.0,1.0,0.0,0.0,0.698,0.302,5,"one of the best apps. however, i love trying to get platinum or black but i can't see the last time someone tried it. i would really like to see please fix!"
1.0,22.0,76.0,56.0,14.0,7.0,1.0,0.0,0.0,0.7240000000000001,0.276,5,its so fun to play with my family but i can't see when the person i am thinking of was last played
1.0,33.0,136.0,102.0,21.0,15.0,1.0,0.0,0.045,0.868,0.087,6,"the game works as advertised even with some of the trickiest characters but sometimes when i push let's go, it returns to the game's home screen and i am unable to play it."
1.0,16.0,73.0,51.0,12.0,6.0,3.0,0.0,0.09,0.619,0.29100000000000004,5,"it's awesome, but i wish you could just add characters to myworld without playing the game."
1.0,29.0,121.0,89.0,21.0,12.0,2.0,0.0,0.096,0.6729999999999999,0.231,0,"stunning, but i am currently having only one problem, how to add characters to my world as i cannot figure out how to do it, please reply quickly thanks"
1.0,79.0,313.0,211.0,43.0,49.0,1.0,1.0,0.0,0.816,0.184,5,"i also purchased this game on my ipod touch 4th generation and its a lot faster on that than on my galaxy s4 active. i don't know if that's just because of the operating system, the phone, or the app. but on my ipod touch i never see a ""loading ..."" box after every question i answer. i do on my galaxy. please fix. otherwise, this is a great and unique app that everyone should buy! definitely worth the $1.99!"
1.0,36.0,127.0,95.0,21.0,13.0,0.0,0.0,0.0,0.915,0.085,5,i played this game a few times and its epic but now i press the lets go or whatever its called and it just comes up with loading and goes back to the menu. plz fix
1.0,27.0,86.0,67.0,10.0,10.0,1.0,0.0,0.038,0.853,0.109,5,it freezes way too often on my s4. if this is fixed then it would be 5 stars. i enjoy seeing how far i can push it
1.0,28.0,119.0,83.0,14.0,17.0,2.0,0.0,0.07200000000000001,0.61,0.318,5,please patch the app crashing. it's a huge problem. it seems every other game it crashes. everything else about this is great. fun to try and stump him.
1.0,32.0,144.0,100.0,15.0,16.0,1.0,0.0,0.0,0.895,0.105,7,"brilliant app but i've redownloaded it and now it can't seem to guess the most simple characters??! keeps coming back to the same questions which i've already answered, is this a bug???"
1.0,25.0,122.0,92.0,16.0,13.0,0.0,1.0,0.040999999999999995,0.858,0.10099999999999999,5,keeps kids entertained. freezes from time to time. stumped less than 1/2 doz times. other times it will guess in two or three more questions.incredible.
1.0,22.0,88.0,72.0,10.0,10.0,0.0,0.0,0.102,0.718,0.18,6,just like another user posted on here i had to buy it twice. that's a google problem however not a game problem
1.0,23.0,101.0,75.0,9.0,6.0,2.0,0.0,0.26,0.609,0.131,6,"great time killer, almost always is right, only problem is that sometimes it freezes while opening, fix that and i will give 5*"
1.0,8.0,41.0,29.0,4.0,6.0,0.0,0.0,0.0,0.722,0.278,6,i wish it could work without internet connection.
1.0,30.0,123.0,83.0,18.0,15.0,1.0,0.0,0.0,1.0,0.0,7,"the title screen appears with blank menu bars. when i click them, the app crashes. i am using android 4.0.4 on the motorola xoom *** update works now as of 7/10/12"
1.0,64.0,259.0,189.0,34.0,32.0,2.0,0.0,0.027999999999999997,0.794,0.17800000000000002,1,"of all the casting apps i've tried, this one has the best interface and is the most stable. i just wish i could set it to automatically connect to my chromecast like i can with bubble. it's a bit of a silly step to select it every time since it's the only device i have. the play/pause button frequently doesn't play or pause video."
1.0,99.0,395.0,273.0,80.0,56.0,3.0,1.0,0.022000000000000002,0.8370000000000001,0.141,5,"i tried so many others and they didn't work. this works ! the beta setting for xbox would not work for me, i un checked the box and xbox one works fine again. i wish it supported playing contents of folder, opposed to choosing one then when done the ne etc. looping would be nice as well. overall worth every penny and then some. the guy who said it doesn't work on his xbox one should try settings and un check the beta dlna box. if still issue check for xbox updates , if still no luck try looking at file."
1.0,94.0,375.0,277.0,63.0,33.0,3.0,1.0,0.01,0.851,0.139,2,"i really enjoy this app. has been the only app that successfully lets me cast movies from my network drive. however, not all of video files are visible through the app. it will be organized by letter like ""abc"" and no matter how long i allow it to load, only the movies that start with ""a"" will load. the same with every other letter. this needs to be fixed immediately. i mean, the app works great, but i'm not paying to only be able to watch half of my movies. please look into this!!!!"
1.0,87.0,353.0,242.0,66.0,40.0,11.0,0.0,0.052000000000000005,0.86,0.08800000000000001,0,"the built-in file elorer can't access the sd card so you have to use a different elorer and then click on the file and select allcast to open it. it connects to my xbox one perfectly, doesn't freeze, opens lots of different file formats, and basically you can use the phone as a remote while watching. it's the best one of these i have used. pay the 3 to buy it though otherwise the adverts will drive you crazy. a small price for the service you get"
1.0,61.0,238.0,171.0,34.0,29.0,0.0,0.0,0.025,0.7340000000000001,0.24100000000000002,6,"i was having trouble with the free version, but i spent the 5 bucks and now i have no trouble. i just wish there was an option to use subtitles or closed captioning. for whatever reason, it won't work on app and it says it's using the most current version, so if anyone can help me out that would be great!"
1.0,39.0,180.0,132.0,25.0,13.0,0.0,1.0,0.066,0.748,0.18600000000000003,5,i have my photos broken down into special files in my gallery. really wished when you select gallery that the files appeared instead of all the photos clumped together. please add that option and the app would be perfect.
1.0,69.0,303.0,213.0,33.0,36.0,1.0,0.0,0.09699999999999999,0.711,0.192,0,"works like a charm with my appletv.... however it would be a perfect review of it steamed all image and video file types instead of the majority of them..... it's bloody annoying when you capture a high quality video or image and have this app petulantly display an 'unsupported file type' message..... i'll rate 5 stars of this is sorted.... those quibbles aside though, it's a pretty great app!"
